lap,tyre_age,compound_encoded,track_temperature,laps_total,track,lap_time
49,7,0,42,78,Monaco,75.831
50,9,2,42,78,Monaco,75.955
51,17,1,42,78,Monaco,76.711
52,19,1,35,78,Monaco,82.349
53,7,2,33,78,Monaco,95.781
54,8,1,37,78,Monaco,121.097
55,15,0,44,78,Monaco,103.22
56,3,1,35,78,Monaco,101.478
57,13,2,40,78,Monaco,103.496
58,6,0,43,78,Monaco,103.238
59,19,0,32,78,Monaco,103.477
60,7,0,40,78,Monaco,102.923
61,1,2,39,78,Monaco,102.263
62,1,1,32,78,Monaco,100.864
63,3,0,31,78,Monaco,100.28
64,16,0,41,78,Monaco,99.374
65,6,0,39,78,Monaco,98.169
66,4,2,31,78,Monaco,96.252
67,7,0,41,78,Monaco,94.612
68,10,1,44,78,Monaco,93.318
69,8,0,32,78,Monaco,96.097
70,17,1,40,78,Monaco,91.098
71,8,1,44,78,Monaco,90.098
72,1,0,34,78,Monaco,89.916
73,5,2,44,78,Monaco,88.128
74,16,0,40,78,Monaco,87.856
75,9,1,33,78,Monaco,86.378
76,19,0,40,78,Monaco,86.077
77,19,2,41,78,Monaco,85.607
78,13,1,33,78,Monaco,86.578
1,18,1,38,78,Monaco,90.387
2,13,2,44,78,Monaco,81.155
3,16,1,40,78,Monaco,80.291
4,18,2,39,78,Monaco,80.03
5,12,0,43,78,Monaco,78.84
6,9,0,35,78,Monaco,78.945
7,10,2,44,78,Monaco,78.583
8,2,1,34,78,Monaco,78.99
9,14,0,40,78,Monaco,79.025
10,8,1,41,78,Monaco,78.566
11,1,1,40,78,Monaco,78.483
12,11,0,42,78,Monaco,78.459
13,5,1,42,78,Monaco,77.787
14,19,0,37,78,Monaco,78.286
15,10,1,36,78,Monaco,78.531
16,9,0,44,78,Monaco,78.502
17,8,2,40,78,Monaco,78.244
18,4,0,38,78,Monaco,78.229
19,4,1,40,78,Monaco,78.299
20,17,2,40,78,Monaco,78.32
21,14,2,31,78,Monaco,78.086
22,18,1,41,78,Monaco,77.879
23,4,1,34,78,Monaco,78.111
24,10,1,30,78,Monaco,77.709
25,15,2,32,78,Monaco,77.648
26,18,0,41,78,Monaco,77.9
27,17,1,40,78,Monaco,77.837
28,18,1,32,78,Monaco,77.353
29,8,0,40,78,Monaco,77.332
30,17,2,31,78,Monaco,77.3
31,1,1,44,78,Monaco,77.404
32,19,0,31,78,Monaco,77.474
33,12,1,33,78,Monaco,77.556
34,5,0,31,78,Monaco,77.569
35,11,0,32,78,Monaco,77.568
36,15,2,38,78,Monaco,77.111
37,17,0,35,78,Monaco,77.335
38,6,2,41,78,Monaco,77.195
39,19,1,42,78,Monaco,77.339
40,4,1,40,78,Monaco,77.215
41,2,2,43,78,Monaco,77.323
42,16,0,35,78,Monaco,77.979
43,4,1,42,78,Monaco,77.847
44,2,2,36,78,Monaco,77.967
45,4,0,38,78,Monaco,77.545
46,7,1,40,78,Monaco,77.068
47,6,1,34,78,Monaco,77.06
48,9,1,32,78,Monaco,76.798
49,11,1,42,78,Monaco,77.223
50,18,1,32,78,Monaco,77.635
51,16,1,38,78,Monaco,79.64
52,17,1,43,78,Monaco,84.754
53,15,2,32,78,Monaco,88.625
54,11,2,39,78,Monaco,117.545
55,8,0,32,78,Monaco,115.804
56,4,2,37,78,Monaco,101.302
57,1,1,30,78,Monaco,103.554
58,1,2,43,78,Monaco,102.155
59,15,0,42,78,Monaco,103.463
60,19,2,33,78,Monaco,103.53
61,3,1,41,78,Monaco,101.329
62,15,0,38,78,Monaco,101.104
63,13,2,32,78,Monaco,99.713
64,1,1,41,78,Monaco,98.229
65,15,2,31,78,Monaco,96.696
66,8,1,37,78,Monaco,95.991
67,10,1,31,78,Monaco,94.751
68,4,1,36,78,Monaco,93.647
69,17,1,36,78,Monaco,93.734
70,15,1,39,78,Monaco,90.929
71,6,1,37,78,Monaco,90.709
72,15,0,38,78,Monaco,90.012
73,12,2,39,78,Monaco,88.921
74,5,1,30,78,Monaco,87.787
75,13,2,38,78,Monaco,86.399
76,18,1,32,78,Monaco,85.436
77,18,2,40,78,Monaco,86.978
78,5,0,30,78,Monaco,87.209
1,16,1,39,78,Monaco,91.317
2,2,1,44,78,Monaco,81.288
3,19,1,30,78,Monaco,80.281
4,12,0,43,78,Monaco,80.032
5,19,1,32,78,Monaco,79.296
6,19,2,40,78,Monaco,78.73
7,17,0,44,78,Monaco,78.712
8,7,0,37,78,Monaco,78.951
9,3,1,34,78,Monaco,78.859
10,15,1,42,78,Monaco,78.697
11,17,0,32,78,Monaco,79.297
12,15,1,37,78,Monaco,79.627
13,1,1,41,78,Monaco,78.8
14,15,2,34,78,Monaco,78.481
15,15,0,43,78,Monaco,78.439
16,3,0,44,78,Monaco,78.246
17,16,0,32,78,Monaco,78.368
18,1,1,33,78,Monaco,79.026
19,19,1,39,78,Monaco,78.567
20,1,2,41,78,Monaco,79.131
21,6,2,32,78,Monaco,79.26
22,6,1,35,78,Monaco,79.152
23,4,2,35,78,Monaco,79.239
24,1,2,36,78,Monaco,79.314
25,13,0,38,78,Monaco,79.335
26,1,1,36,78,Monaco,79.272
27,16,0,43,78,Monaco,78.465
28,4,1,42,78,Monaco,78.369
29,11,2,30,78,Monaco,78.2
30,1,1,44,78,Monaco,78.335
31,13,2,42,78,Monaco,78.463
32,13,0,34,78,Monaco,78.519
33,4,0,30,78,Monaco,78.457
34,14,1,30,78,Monaco,78.039
35,9,2,37,78,Monaco,77.75
36,11,2,42,78,Monaco,77.68
37,2,2,30,78,Monaco,77.992
38,15,1,39,78,Monaco,78.195
39,8,1,38,78,Monaco,78.338
40,15,0,33,78,Monaco,78.328
41,16,0,32,78,Monaco,78.074
42,2,2,40,78,Monaco,78.189
43,2,2,30,78,Monaco,78.046
44,19,2,34,78,Monaco,78.0
45,3,0,32,78,Monaco,77.879
46,19,0,44,78,Monaco,77.956
47,10,0,35,78,Monaco,78.169
48,18,1,44,78,Monaco,78.098
49,11,2,32,78,Monaco,78.32
50,6,1,33,78,Monaco,78.64
51,1,0,31,78,Monaco,83.804
52,15,2,44,78,Monaco,92.268
53,13,1,39,78,Monaco,125.687
54,5,2,30,78,Monaco,101.01
55,5,2,37,78,Monaco,101.834
56,8,2,38,78,Monaco,102.479
57,12,0,39,78,Monaco,102.945
58,17,1,30,78,Monaco,105.898
59,9,1,36,78,Monaco,102.608
60,17,2,35,78,Monaco,103.593
61,19,1,41,78,Monaco,102.234
62,16,1,39,78,Monaco,100.84
63,15,0,40,78,Monaco,99.932
64,17,0,30,78,Monaco,103.104
65,10,1,31,78,Monaco,98.497
66,2,0,40,78,Monaco,97.427
67,18,1,42,78,Monaco,97.623
68,14,1,31,78,Monaco,137.012
69,17,1,33,78,Monaco,100.44
70,3,2,38,78,Monaco,93.923
71,6,1,44,78,Monaco,91.757
72,15,1,42,78,Monaco,89.958
73,19,0,34,78,Monaco,88.138
74,4,1,34,78,Monaco,88.759
75,10,0,44,78,Monaco,87.332
76,17,0,33,78,Monaco,94.205
1,9,2,30,78,Monaco,92.034
2,1,2,37,78,Monaco,81.61
3,14,0,41,78,Monaco,80.396
4,14,0,41,78,Monaco,80.209
5,17,2,36,78,Monaco,79.502
6,7,1,44,78,Monaco,79.045
7,15,1,44,78,Monaco,78.652
8,11,0,42,78,Monaco,78.651
9,10,1,37,78,Monaco,79.065
10,6,1,31,78,Monaco,79.053
11,4,0,40,78,Monaco,79.148
12,18,2,41,78,Monaco,80.277
13,13,1,30,78,Monaco,78.978
14,4,0,39,78,Monaco,78.856
15,4,2,44,78,Monaco,78.855
16,8,1,35,78,Monaco,78.988
17,18,1,37,78,Monaco,78.937
18,2,0,42,78,Monaco,79.01
19,13,0,40,78,Monaco,79.504
20,14,1,39,78,Monaco,78.985
21,15,2,43,78,Monaco,79.074
22,7,1,32,78,Monaco,78.882
23,1,1,42,78,Monaco,78.657
24,19,2,35,78,Monaco,78.681
25,11,1,38,78,Monaco,78.78
26,4,1,31,78,Monaco,79.067
27,14,1,34,78,Monaco,79.109
28,16,2,34,78,Monaco,78.771
29,14,1,34,78,Monaco,78.906
30,9,0,39,78,Monaco,78.568
31,13,1,34,78,Monaco,78.454
32,10,2,44,78,Monaco,77.914
33,6,0,44,78,Monaco,78.042
34,7,1,39,78,Monaco,78.026
35,8,1,31,78,Monaco,78.192
36,13,1,38,78,Monaco,78.05
37,19,1,42,78,Monaco,78.303
38,9,1,30,78,Monaco,78.214
39,15,1,33,78,Monaco,78.151
40,11,1,35,78,Monaco,78.529
41,7,0,32,78,Monaco,78.409
42,18,1,43,78,Monaco,78.149
43,8,2,32,78,Monaco,78.045
44,17,1,38,78,Monaco,77.991
45,9,0,38,78,Monaco,77.862
46,12,2,40,78,Monaco,77.844
47,7,0,39,78,Monaco,78.234
48,10,1,36,78,Monaco,78.297
49,7,1,38,78,Monaco,78.152
50,17,2,34,78,Monaco,95.974
51,18,1,36,78,Monaco,87.706
52,8,0,31,78,Monaco,88.675
53,15,0,38,78,Monaco,92.162
54,18,0,42,78,Monaco,132.003
55,17,0,41,78,Monaco,103.38
56,3,2,30,78,Monaco,100.384
57,16,0,41,78,Monaco,100.421
58,9,1,40,78,Monaco,102.13
59,3,0,40,78,Monaco,101.216
60,13,1,44,78,Monaco,101.789
61,14,0,31,78,Monaco,99.545
62,18,2,33,78,Monaco,98.893
63,7,0,39,78,Monaco,98.511
64,18,0,31,78,Monaco,98.75
65,7,0,31,78,Monaco,98.818
66,17,0,37,78,Monaco,96.981
67,2,2,41,78,Monaco,92.417
68,3,1,31,78,Monaco,91.037
69,3,0,42,78,Monaco,90.126
70,2,1,33,78,Monaco,88.512
71,17,0,43,78,Monaco,88.373
72,8,2,40,78,Monaco,85.959
73,9,1,34,78,Monaco,85.767
74,6,0,34,78,Monaco,85.471
75,18,0,44,78,Monaco,85.278
76,12,1,32,78,Monaco,85.767
77,4,1,32,78,Monaco,86.888
1,17,1,43,78,Monaco,93.07
2,2,1,32,78,Monaco,81.804
3,6,1,30,78,Monaco,80.532
4,6,0,32,78,Monaco,80.408
5,11,1,44,78,Monaco,79.707
6,4,2,33,78,Monaco,79.247
7,12,2,33,78,Monaco,78.869
8,19,2,44,78,Monaco,78.828
9,11,1,36,78,Monaco,79.346
10,10,2,39,78,Monaco,79.015
11,8,1,30,78,Monaco,78.9
12,6,0,33,78,Monaco,80.302
13,8,1,41,78,Monaco,79.265
14,13,0,40,78,Monaco,79.285
15,12,1,33,78,Monaco,79.134
16,7,1,38,78,Monaco,78.718
17,18,2,36,78,Monaco,79.053
18,7,0,39,78,Monaco,78.765
19,14,1,31,78,Monaco,79.416
20,18,2,32,78,Monaco,79.281
21,3,1,36,78,Monaco,79.065
22,8,0,42,78,Monaco,79.025
23,5,0,40,78,Monaco,79.52
24,9,2,32,78,Monaco,79.359
25,13,2,44,78,Monaco,79.382
26,9,0,33,78,Monaco,80.198
27,7,2,40,78,Monaco,79.524
28,1,0,36,78,Monaco,78.485
29,16,1,40,78,Monaco,78.335
30,16,0,30,78,Monaco,78.363
31,14,0,42,78,Monaco,78.115
32,13,2,36,78,Monaco,78.39
33,3,0,38,78,Monaco,78.259
34,12,1,43,78,Monaco,78.311
35,8,0,35,78,Monaco,78.328
36,10,0,38,78,Monaco,77.701
37,14,1,43,78,Monaco,77.842
38,15,1,43,78,Monaco,77.73
39,1,2,33,78,Monaco,77.873
40,16,1,39,78,Monaco,78.184
41,2,1,43,78,Monaco,78.555
42,15,0,31,78,Monaco,78.065
43,15,1,39,78,Monaco,78.148
44,16,0,34,78,Monaco,78.041
45,4,0,37,78,Monaco,77.846
46,13,2,41,78,Monaco,77.516
47,1,0,35,78,Monaco,77.513
48,14,1,35,78,Monaco,78.001
49,16,1,43,78,Monaco,81.248
50,9,1,40,78,Monaco,78.201
51,10,0,34,78,Monaco,83.586
52,8,0,36,78,Monaco,89.897
53,19,1,36,78,Monaco,96.843
54,12,0,41,78,Monaco,131.859
55,9,0,39,78,Monaco,106.026
56,14,2,37,78,Monaco,103.482
57,7,1,39,78,Monaco,103.431
58,5,0,34,78,Monaco,103.803
59,10,1,33,78,Monaco,102.379
60,18,0,40,78,Monaco,101.431
61,8,0,39,78,Monaco,101.089
62,7,1,41,78,Monaco,99.78
63,8,1,35,78,Monaco,98.882
64,15,1,43,78,Monaco,98.53
65,19,2,36,78,Monaco,97.419
66,1,2,32,78,Monaco,94.942
67,6,0,44,78,Monaco,96.653
68,15,1,39,78,Monaco,91.909
69,5,2,42,78,Monaco,91.253
70,7,1,40,78,Monaco,88.82
71,2,0,34,78,Monaco,87.67
72,9,1,37,78,Monaco,88.016
73,19,0,32,78,Monaco,87.443
74,18,1,42,78,Monaco,86.185
75,1,2,42,78,Monaco,86.143
76,16,2,36,78,Monaco,85.615
77,1,1,43,78,Monaco,84.785
1,3,2,30,78,Monaco,93.449
2,2,0,43,78,Monaco,81.764
3,19,0,32,78,Monaco,80.58
4,4,2,36,78,Monaco,80.376
5,5,1,30,78,Monaco,79.79
6,10,2,43,78,Monaco,79.224
7,3,1,34,78,Monaco,79.038
8,17,2,39,78,Monaco,78.743
9,12,2,39,78,Monaco,79.454
10,9,2,41,78,Monaco,78.957
11,16,2,40,78,Monaco,79.07
12,14,1,42,78,Monaco,80.182
13,7,0,35,78,Monaco,79.419
14,15,1,31,78,Monaco,79.479
15,6,0,38,78,Monaco,79.081
16,1,1,39,78,Monaco,79.004
17,10,2,35,78,Monaco,79.182
18,16,2,41,78,Monaco,79.281
19,15,1,36,78,Monaco,79.234
20,4,1,33,78,Monaco,79.188
21,9,2,43,78,Monaco,79.398
22,12,1,40,78,Monaco,79.578
23,13,2,42,78,Monaco,79.699
24,9,1,34,78,Monaco,80.198
25,5,1,31,78,Monaco,80.132
26,3,1,42,78,Monaco,80.163
27,14,0,38,78,Monaco,80.154
28,2,2,32,78,Monaco,79.973
29,11,2,41,78,Monaco,80.009
30,13,1,31,78,Monaco,79.267
31,16,0,40,78,Monaco,79.067
32,2,1,33,78,Monaco,78.941
33,10,2,32,78,Monaco,79.071
34,8,1,39,78,Monaco,79.328
35,1,0,34,78,Monaco,80.911
36,9,0,42,78,Monaco,79.072
37,17,1,35,78,Monaco,79.096
38,16,1,34,78,Monaco,78.75
39,9,0,30,78,Monaco,80.38
40,12,2,40,78,Monaco,78.413
41,15,2,43,78,Monaco,78.207
42,12,2,38,78,Monaco,77.814
43,17,1,36,78,Monaco,77.561
44,18,2,34,78,Monaco,77.646
45,7,1,38,78,Monaco,77.746
46,16,1,31,78,Monaco,77.785
47,15,1,31,78,Monaco,77.579
48,12,0,44,78,Monaco,77.608
49,19,1,38,78,Monaco,78.016
50,13,1,42,78,Monaco,78.497
51,11,1,42,78,Monaco,84.546
52,15,0,30,78,Monaco,89.326
53,19,1,39,78,Monaco,118.795
54,14,2,43,78,Monaco,107.858
55,8,0,30,78,Monaco,108.77
56,19,1,30,78,Monaco,104.129
57,12,0,42,78,Monaco,106.026
58,11,0,34,78,Monaco,103.778
59,1,1,37,78,Monaco,104.385
60,1,2,43,78,Monaco,102.056
61,6,1,36,78,Monaco,101.415
62,3,2,39,78,Monaco,100.276
63,10,1,41,78,Monaco,100.486
64,19,1,44,78,Monaco,98.636
65,19,0,31,78,Monaco,96.475
66,19,0,31,78,Monaco,95.654
67,4,1,40,78,Monaco,94.011
68,17,0,32,78,Monaco,99.526
69,10,1,38,78,Monaco,91.939
70,8,2,41,78,Monaco,91.636
71,16,0,33,78,Monaco,90.107
72,19,0,34,78,Monaco,90.085
73,8,0,36,78,Monaco,87.595
74,11,0,40,78,Monaco,86.478
75,1,0,38,78,Monaco,86.435
76,1,0,39,78,Monaco,86.282
77,14,1,35,78,Monaco,88.038
1,10,1,34,78,Monaco,94.616
2,17,2,37,78,Monaco,80.977
3,7,0,38,78,Monaco,80.703
4,12,2,38,78,Monaco,80.276
5,3,1,30,78,Monaco,79.967
6,12,2,43,78,Monaco,79.165
7,15,0,35,78,Monaco,79.055
8,16,2,36,78,Monaco,78.796
9,5,1,39,78,Monaco,79.293
10,11,0,43,78,Monaco,79.338
11,18,2,37,78,Monaco,79.278
12,5,2,30,78,Monaco,80.31
13,9,0,30,78,Monaco,79.885
14,17,0,31,78,Monaco,80.259
15,5,0,34,78,Monaco,80.892
16,2,0,44,78,Monaco,80.443
17,2,2,40,78,Monaco,80.624
18,1,1,42,78,Monaco,98.414
19,8,1,35,78,Monaco,83.193
20,1,2,30,78,Monaco,78.47
21,7,2,41,78,Monaco,77.131
22,3,0,33,78,Monaco,77.105
23,7,2,34,78,Monaco,77.064
24,16,0,31,78,Monaco,76.672
25,7,2,33,78,Monaco,76.793
26,18,2,33,78,Monaco,76.962
27,16,0,37,78,Monaco,77.36
28,11,0,38,78,Monaco,78.528
29,19,1,35,78,Monaco,78.952
30,13,0,39,78,Monaco,79.457
31,6,0,39,78,Monaco,79.152
32,18,0,32,78,Monaco,79.589
33,15,1,33,78,Monaco,81.559
34,16,2,38,78,Monaco,80.731
35,4,1,30,78,Monaco,78.619
36,8,2,42,78,Monaco,78.804
37,19,0,32,78,Monaco,79.143
38,10,0,31,78,Monaco,78.633
39,14,1,34,78,Monaco,78.774
40,13,0,43,78,Monaco,78.476
41,16,1,33,78,Monaco,78.825
42,5,2,35,78,Monaco,78.93
43,9,1,41,78,Monaco,78.486
44,8,2,42,78,Monaco,78.767
45,18,2,39,78,Monaco,78.829
46,15,1,42,78,Monaco,78.9
47,1,2,31,78,Monaco,78.528
48,3,0,38,78,Monaco,78.882
49,15,1,35,78,Monaco,80.597
50,7,1,41,78,Monaco,80.166
51,6,2,38,78,Monaco,89.941
52,4,2,43,78,Monaco,115.852
53,7,0,34,78,Monaco,96.281
54,6,2,44,78,Monaco,98.297
55,11,2,32,78,Monaco,105.721
56,11,0,35,78,Monaco,104.909
57,10,1,42,78,Monaco,102.2
58,1,1,32,78,Monaco,106.101
59,6,1,36,78,Monaco,103.133
60,5,1,44,78,Monaco,115.401
61,19,1,36,78,Monaco,101.209
62,8,2,38,78,Monaco,99.897
63,13,1,38,78,Monaco,98.649
64,11,0,36,78,Monaco,97.428
65,5,0,39,78,Monaco,95.42
66,3,1,37,78,Monaco,94.016
67,7,2,31,78,Monaco,93.223
68,9,1,32,78,Monaco,93.322
69,12,1,34,78,Monaco,94.087
70,8,0,42,78,Monaco,90.63
71,9,2,44,78,Monaco,89.729
72,14,1,41,78,Monaco,89.217
73,7,2,42,78,Monaco,92.141
74,6,0,40,78,Monaco,88.241
75,1,0,31,78,Monaco,87.197
76,14,1,35,78,Monaco,86.764
77,7,1,43,78,Monaco,87.816
1,1,2,32,78,Monaco,96.914
2,12,2,39,78,Monaco,80.021
3,12,0,32,78,Monaco,80.142
4,9,1,33,78,Monaco,80.341
5,3,1,33,78,Monaco,80.022
6,7,1,31,78,Monaco,79.165
7,5,0,34,78,Monaco,79.167
8,5,1,38,78,Monaco,78.774
9,7,0,33,78,Monaco,79.007
10,14,1,42,78,Monaco,79.527
11,1,1,30,78,Monaco,79.38
12,6,1,38,78,Monaco,80.206
13,13,0,39,78,Monaco,79.511
14,6,1,35,78,Monaco,80.067
15,13,0,44,78,Monaco,80.912
16,2,0,37,78,Monaco,80.48
17,15,0,37,78,Monaco,80.577
18,16,1,33,78,Monaco,78.764
19,6,1,39,78,Monaco,77.824
20,11,1,36,78,Monaco,78.024
21,19,0,35,78,Monaco,78.024
22,19,2,39,78,Monaco,78.26
23,5,1,36,78,Monaco,78.737
24,12,2,32,78,Monaco,80.068
25,13,2,38,78,Monaco,80.203
26,4,2,44,78,Monaco,80.222
27,12,2,37,78,Monaco,80.162
28,16,0,43,78,Monaco,79.853
29,17,0,41,78,Monaco,80.208
30,16,1,44,78,Monaco,79.393
31,15,2,34,78,Monaco,79.021
32,9,1,44,78,Monaco,79.47
33,10,1,31,78,Monaco,78.655
34,12,1,37,78,Monaco,80.226
35,12,1,35,78,Monaco,79.889
36,9,1,43,78,Monaco,79.139
37,13,2,38,78,Monaco,79.112
38,5,0,44,78,Monaco,80.07
39,3,1,40,78,Monaco,78.876
40,6,1,44,78,Monaco,78.968
41,18,1,32,78,Monaco,78.706
42,16,0,31,78,Monaco,78.435
43,16,1,37,78,Monaco,78.685
44,6,0,43,78,Monaco,78.606
45,3,2,42,78,Monaco,78.202
46,11,2,39,78,Monaco,78.153
47,13,1,31,78,Monaco,78.343
48,13,1,40,78,Monaco,78.151
49,16,1,42,78,Monaco,78.383
50,19,1,44,78,Monaco,79.704
51,14,2,30,78,Monaco,109.586
52,16,1,39,78,Monaco,92.154
53,12,1,33,78,Monaco,92.72
54,3,1,35,78,Monaco,98.747
55,4,2,42,78,Monaco,103.627
56,14,0,41,78,Monaco,100.028
57,12,0,42,78,Monaco,100.402
58,3,0,42,78,Monaco,102.952
59,1,0,39,78,Monaco,102.622
60,15,0,37,78,Monaco,101.926
61,6,1,43,78,Monaco,100.096
62,4,1,36,78,Monaco,99.577
63,7,0,40,78,Monaco,99.237
64,7,1,41,78,Monaco,97.459
65,17,0,39,78,Monaco,96.44
66,19,0,41,78,Monaco,95.048
67,16,1,33,78,Monaco,95.077
68,1,1,42,78,Monaco,94.038
69,10,1,42,78,Monaco,90.766
70,16,1,39,78,Monaco,92.495
71,8,2,32,78,Monaco,91.967
72,7,2,33,78,Monaco,92.025
73,11,1,36,78,Monaco,87.23
74,8,2,42,78,Monaco,86.646
75,5,1,30,78,Monaco,86.553
76,5,0,36,78,Monaco,84.637
77,10,1,35,78,Monaco,84.139
1,8,2,35,78,Monaco,97.689
2,11,1,32,78,Monaco,79.658
3,14,0,41,78,Monaco,80.219
4,3,1,32,78,Monaco,80.246
5,1,1,39,78,Monaco,80.214
6,6,1,30,78,Monaco,79.312
7,11,1,40,78,Monaco,79.239
8,9,0,37,78,Monaco,78.947
9,3,0,36,78,Monaco,79.529
10,1,2,33,78,Monaco,80.334
11,19,1,38,78,Monaco,80.089
12,8,0,38,78,Monaco,80.638
13,19,1,40,78,Monaco,80.702
14,8,1,39,78,Monaco,80.318
15,4,1,33,78,Monaco,80.28
16,11,2,34,78,Monaco,80.471
17,4,1,38,78,Monaco,83.236
18,11,0,35,78,Monaco,81.41
19,11,2,43,78,Monaco,82.328
20,7,1,42,78,Monaco,97.211
21,9,0,42,78,Monaco,81.646
22,8,1,43,78,Monaco,77.483
23,19,2,40,78,Monaco,98.195
24,9,2,44,78,Monaco,80.682
25,5,2,43,78,Monaco,77.894
26,16,0,39,78,Monaco,78.033
27,4,0,39,78,Monaco,77.875
28,19,1,40,78,Monaco,77.74
29,7,0,37,78,Monaco,77.753
30,8,2,38,78,Monaco,77.535
31,16,1,42,78,Monaco,77.493
32,1,2,35,78,Monaco,77.302
33,7,1,40,78,Monaco,77.344
34,18,2,30,78,Monaco,77.666
35,5,1,36,78,Monaco,78.638
36,1,0,32,78,Monaco,77.372
37,3,2,44,78,Monaco,77.383
38,8,2,32,78,Monaco,80.017
39,9,1,37,78,Monaco,81.035
40,9,2,35,78,Monaco,79.469
41,3,0,43,78,Monaco,78.519
42,3,2,41,78,Monaco,78.625
43,8,0,30,78,Monaco,78.773
44,12,0,44,78,Monaco,82.125
45,5,0,35,78,Monaco,79.618
46,12,0,42,78,Monaco,79.028
47,19,1,30,78,Monaco,78.91
48,2,0,33,78,Monaco,79.212
49,2,2,31,78,Monaco,82.128
50,6,2,31,78,Monaco,83.12
51,5,2,35,78,Monaco,92.385
52,2,1,32,78,Monaco,117.918
53,9,0,34,78,Monaco,102.041
54,13,0,39,78,Monaco,98.806
55,18,2,42,78,Monaco,101.078
56,11,2,41,78,Monaco,102.285
57,2,2,36,78,Monaco,118.063
58,11,0,31,78,Monaco,102.599
59,8,2,31,78,Monaco,103.687
60,9,0,33,78,Monaco,102.558
61,7,2,39,78,Monaco,100.969
62,17,0,42,78,Monaco,99.586
63,11,2,35,78,Monaco,103.289
64,3,2,44,78,Monaco,98.302
65,15,2,33,78,Monaco,98.073
66,2,0,41,78,Monaco,96.293
67,5,1,38,78,Monaco,99.467
68,1,0,32,78,Monaco,91.921
69,12,0,40,78,Monaco,93.193
70,3,1,36,78,Monaco,118.263
71,7,2,44,78,Monaco,89.015
72,17,1,33,78,Monaco,92.354
73,1,0,43,78,Monaco,87.137
74,11,1,42,78,Monaco,87.954
75,10,2,39,78,Monaco,87.968
76,13,2,31,78,Monaco,89.076
1,3,2,35,78,Monaco,98.425
2,8,0,33,78,Monaco,80.175
3,12,0,40,78,Monaco,79.929
4,15,0,40,78,Monaco,80.407
5,19,1,43,78,Monaco,80.224
6,11,0,35,78,Monaco,79.352
7,6,0,39,78,Monaco,79.512
8,2,0,36,78,Monaco,79.052
9,16,1,39,78,Monaco,78.914
10,13,1,32,78,Monaco,79.929
11,16,0,32,78,Monaco,79.824
12,19,0,41,78,Monaco,80.487
13,15,0,39,78,Monaco,80.886
14,9,2,30,78,Monaco,80.328
15,13,0,31,78,Monaco,80.287
16,12,1,37,78,Monaco,80.464
17,8,1,32,78,Monaco,79.206
18,11,1,31,78,Monaco,78.727
19,19,1,41,78,Monaco,78.445
20,12,1,36,78,Monaco,78.354
21,2,1,42,78,Monaco,78.8
22,11,0,30,78,Monaco,78.767
23,2,1,41,78,Monaco,78.926
24,9,0,38,78,Monaco,78.497
25,19,1,41,78,Monaco,78.694
26,5,1,41,78,Monaco,79.023
27,19,0,43,78,Monaco,79.849
28,13,1,43,78,Monaco,79.768
29,8,0,43,78,Monaco,79.91
30,2,2,34,78,Monaco,79.753
31,16,1,31,78,Monaco,79.276
32,14,1,39,78,Monaco,81.543
33,3,0,42,78,Monaco,80.882
34,14,1,33,78,Monaco,78.747
35,3,2,32,78,Monaco,79.274
36,9,1,33,78,Monaco,80.942
37,12,0,42,78,Monaco,78.849
38,2,2,36,78,Monaco,78.498
39,11,0,35,78,Monaco,78.634
40,11,0,36,78,Monaco,78.508
41,8,2,31,78,Monaco,78.351
42,13,0,32,78,Monaco,78.63
43,4,0,38,78,Monaco,78.522
44,12,1,43,78,Monaco,78.447
45,19,0,36,78,Monaco,78.92
46,16,2,36,78,Monaco,78.384
47,1,1,34,78,Monaco,78.685
48,10,2,36,78,Monaco,78.745
49,14,1,36,78,Monaco,78.854
50,19,0,43,78,Monaco,80.301
51,2,0,30,78,Monaco,85.595
52,3,0,34,78,Monaco,90.696
53,14,1,37,78,Monaco,98.955
54,10,2,32,78,Monaco,110.776
55,4,2,42,78,Monaco,127.055
56,15,1,43,78,Monaco,192.063
57,8,0,40,78,Monaco,108.018
58,17,1,36,78,Monaco,146.648
59,8,0,31,78,Monaco,103.755
60,14,1,44,78,Monaco,100.559
61,11,0,43,78,Monaco,101.219
62,2,0,43,78,Monaco,99.789
63,17,2,33,78,Monaco,100.016
64,9,2,31,78,Monaco,99.995
65,7,1,44,78,Monaco,100.703
66,4,0,32,78,Monaco,97.778
67,13,1,41,78,Monaco,100.088
68,2,1,43,78,Monaco,103.925
69,10,1,37,78,Monaco,99.407
70,9,0,33,78,Monaco,101.853
1,15,0,32,78,Monaco,99.562
2,7,1,44,78,Monaco,79.989
3,8,1,33,78,Monaco,79.928
4,14,2,38,78,Monaco,79.998
5,7,0,35,78,Monaco,80.438
6,2,2,38,78,Monaco,79.785
7,13,2,32,78,Monaco,79.417
8,12,2,34,78,Monaco,78.733
9,10,0,44,78,Monaco,78.659
10,3,2,30,78,Monaco,79.893
11,5,1,30,78,Monaco,79.758
12,10,0,36,78,Monaco,80.639
13,12,0,30,78,Monaco,80.847
14,7,0,39,78,Monaco,80.295
15,2,2,36,78,Monaco,80.203
16,19,1,43,78,Monaco,80.545
17,10,2,32,78,Monaco,81.17
18,7,1,34,78,Monaco,77.769
19,18,2,36,78,Monaco,77.915
20,18,2,35,78,Monaco,78.061
